id,Nummer,Dunkelbier,Pils,Weissbier,FünfProzent,NullProzent,Glasflasche,Dose,Plastikflasche,FünfundsiebzigCent,FünfzigCent,EinEuro,Produktname,Preference
278,6,0,1,0,0,1,1,0,0,0,0,1,6,3
278,7,0,0,1,0,1,0,1,0,1,0,0,7,2
278,8,1,0,0,0,1,0,0,1,1,0,0,8,1
278,9,0,1,0,0,1,0,1,0,1,0,0,9,10
278,10,0,1,0,1,0,1,0,0,0,0,1,10,7
279,1,1,0,0,1,0,1,0,0,0,1,0,1,9
279,2,0,0,1,1,0,0,1,0,1,0,0,2,5
279,3,1,0,0,1,0,0,0,1,0,0,1,3,4
279,4,0,1,0,0,1,0,0,1,1,0,0,4,3
279,5,0,0,1,0,1,0,1,0,0,1,0,5,2
279,6,0,1,0,0,1,1,0,0,0,0,1,6,7
279,7,0,0,1,0,1,0,1,0,1,0,0,7,6
279,8,1,0,0,0,1,0,0,1,1,0,0,8,1
279,9,0,1,0,0,1,0,1,0,1,0,0,9,8
279,10,0,1,0,1,0,1,0,0,0,0,1,10,10
280,1,1,0,0,1,0,1,0,0,0,1,0,1,10
280,2,0,0,1,1,0,0,1,0,1,0,0,2,9
280,3,1,0,0,1,0,0,0,1,0,0,1,3,7
280,4,0,1,0,0,1,0,0,1,1,0,0,4,4
280,5,0,0,1,0,1,0,1,0,0,1,0,5,2
280,6,0,1,0,0,1,1,0,0,0,0,1,6,1
280,7,0,0,1,0,1,0,1,0,1,0,0,7,3
280,8,1,0,0,0,1,0,0,1,1,0,0,8,6
280,9,0,1,0,0,1,0,1,0,1,0,0,9,5
280,10,0,1,0,1,0,1,0,0,0,0,1,10,8
281,1,1,0,0,1,0,1,0,0,0,1,0,1,8
281,2,0,0,1,1,0,0,1,0,1,0,0,2,3
281,3,1,0,0,1,0,0,0,1,0,0,1,3,2
281,4,0,1,0,0,1,0,0,1,1,0,0,4,1
281,5,0,0,1,0,1,0,1,0,0,1,0,5,9
281,6,0,1,0,0,1,1,0,0,0,0,1,6,5
281,7,0,0,1,0,1,0,1,0,1,0,0,7,4
281,8,1,0,0,0,1,0,0,1,1,0,0,8,10
281,9,0,1,0,0,1,0,1,0,1,0,0,9,7
281,10,0,1,0,1,0,1,0,0,0,0,1,10,6
282,1,1,0,0,1,0,1,0,0,0,1,0,1,8
282,2,0,0,1,1,0,0,1,0,1,0,0,2,7
282,3,1,0,0,1,0,0,0,1,0,0,1,3,6
282,4,0,1,0,0,1,0,0,1,1,0,0,4,1
282,5,0,0,1,0,1,0,1,0,0,1,0,5,9
282,6,0,1,0,0,1,1,0,0,0,0,1,6,5
282,7,0,0,1,0,1,0,1,0,1,0,0,7,3
282,8,1,0,0,0,1,0,0,1,1,0,0,8,2
282,9,0,1,0,0,1,0,1,0,1,0,0,9,4
282,10,0,1,0,1,0,1,0,0,0,0,1,10,10
283,1,1,0,0,1,0,1,0,0,0,1,0,1,9
283,2,0,0,1,1,0,0,1,0,1,0,0,2,6
283,3,1,0,0,1,0,0,0,1,0,0,1,3,3
283,4,0,1,0,0,1,0,0,1,1,0,0,4,8
283,5,0,0,1,0,1,0,1,0,0,1,0,5,5
283,6,0,1,0,0,1,1,0,0,0,0,1,6,4
283,7,0,0,1,0,1,0,1,0,1,0,0,7,2
283,8,1,0,0,0,1,0,0,1,1,0,0,8,1
283,9,0,1,0,0,1,0,1,0,1,0,0,9,7
283,10,0,1,0,1,0,1,0,0,0,0,1,10,10
284,1,1,0,0,1,0,1,0,0,0,1,0,1,6
284,2,0,0,1,1,0,0,1,0,1,0,0,2,5
284,3,1,0,0,1,0,0,0,1,0,0,1,3,4
284,4,0,1,0,0,1,0,0,1,1,0,0,4,3
284,5,0,0,1,0,1,0,1,0,0,1,0,5,2
284,6,0,1,0,0,1,1,0,0,0,0,1,6,8
284,7,0,0,1,0,1,0,1,0,1,0,0,7,1
284,8,1,0,0,0,1,0,0,1,1,0,0,8,7
284,9,0,1,0,0,1,0,1,0,1,0,0,9,10
284,10,0,1,0,1,0,1,0,0,0,0,1,10,9
285,1,1,0,0,1,0,1,0,0,0,1,0,1,9
285,2,0,0,1,1,0,0,1,0,1,0,0,2,7
285,3,1,0,0,1,0,0,0,1,0,0,1,3,4
285,4,0,1,0,0,1,0,0,1,1,0,0,4,3
285,5,0,0,1,0,1,0,1,0,0,1,0,5,1
285,6,0,1,0,0,1,1,0,0,0,0,1,6,5
285,7,0,0,1,0,1,0,1,0,1,0,0,7,10
285,8,1,0,0,0,1,0,0,1,1,0,0,8,8
285,9,0,1,0,0,1,0,1,0,1,0,0,9,6
285,10,0,1,0,1,0,1,0,0,0,0,1,10,2
286,1,1,0,0,1,0,1,0,0,0,1,0,1,7
286,2,0,0,1,1,0,0,1,0,1,0,0,2,4
286,3,1,0,0,1,0,0,0,1,0,0,1,3,3
286,4,0,1,0,0,1,0,0,1,1,0,0,4,2
286,5,0,0,1,0,1,0,1,0,0,1,0,5,1
286,6,0,1,0,0,1,1,0,0,0,0,1,6,10
286,7,0,0,1,0,1,0,1,0,1,0,0,7,5
286,8,1,0,0,0,1,0,0,1,1,0,0,8,8
286,9,0,1,0,0,1,0,1,0,1,0,0,9,9
286,10,0,1,0,1,0,1,0,0,0,0,1,10,6
287,1,1,0,0,1,0,1,0,0,0,1,0,1,8
287,2,0,0,1,1,0,0,1,0,1,0,0,2,7
287,3,1,0,0,1,0,0,0,1,0,0,1,3,4
287,4,0,1,0,0,1,0,0,1,1,0,0,4,1
287,5,0,0,1,0,1,0,1,0,0,1,0,5,6
287,6,0,1,0,0,1,1,0,0,0,0,1,6,5
287,7,0,0,1,0,1,0,1,0,1,0,0,7,3
287,8,1,0,0,0,1,0,0,1,1,0,0,8,2
287,9,0,1,0,0,1,0,1,0,1,0,0,9,10
287,10,0,1,0,1,0,1,0,0,0,0,1,10,9
288,1,1,0,0,1,0,1,0,0,0,1,0,1,6
288,2,0,0,1,1,0,0,1,0,1,0,0,2,2
288,3,1,0,0,1,0,0,0,1,0,0,1,3,8
288,4,0,1,0,0,1,0,0,1,1,0,0,4,7
288,5,0,0,1,0,1,0,1,0,0,1,0,5,5
288,6,0,1,0,0,1,1,0,0,0,0,1,6,4
288,7,0,0,1,0,1,0,1,0,1,0,0,7,3
288,8,1,0,0,0,1,0,0,1,1,0,0,8,1
288,9,0,1,0,0,1,0,1,0,1,0,0,9,10
288,10,0,1,0,1,0,1,0,0,0,0,1,10,9
289,1,1,0,0,1,0,1,0,0,0,1,0,1,8
289,2,0,0,1,1,0,0,1,0,1,0,0,2,2
289,3,1,0,0,1,0,0,0,1,0,0,1,3,1
289,4,0,1,0,0,1,0,0,1,1,0,0,4,10
289,5,0,0,1,0,1,0,1,0,0,1,0,5,9
289,6,0,1,0,0,1,1,0,0,0,0,1,6,7
289,7,0,0,1,0,1,0,1,0,1,0,0,7,6
289,8,1,0,0,0,1,0,0,1,1,0,0,8,5
289,9,0,1,0,0,1,0,1,0,1,0,0,9,4
289,10,0,1,0,1,0,1,0,0,0,0,1,10,3
290,1,1,0,0,1,0,1,0,0,0,1,0,1,5
290,2,0,0,1,1,0,0,1,0,1,0,0,2,4
290,3,1,0,0,1,0,0,0,1,0,0,1,3,2
290,4,0,1,0,0,1,0,0,1,1,0,0,4,10
290,5,0,0,1,0,1,0,1,0,0,1,0,5,9
290,6,0,1,0,0,1,1,0,0,0,0,1,6,8
290,7,0,0,1,0,1,0,1,0,1,0,0,7,3
290,8,1,0,0,0,1,0,0,1,1,0,0,8,7
290,9,0,1,0,0,1,0,1,0,1,0,0,9,6
290,10,0,1,0,1,0,1,0,0,0,0,1,10,1
291,1,1,0,0,1,0,1,0,0,0,1,0,1,8
291,2,0,0,1,1,0,0,1,0,1,0,0,2,4
291,3,1,0,0,1,0,0,0,1,0,0,1,3,2
291,4,0,1,0,0,1,0,0,1,1,0,0,4,7
291,5,0,0,1,0,1,0,1,0,0,1,0,5,6
291,6,0,1,0,0,1,1,0,0,0,0,1,6,5
291,7,0,0,1,0,1,0,1,0,1,0,0,7,3
291,8,1,0,0,0,1,0,0,1,1,0,0,8,10
291,9,0,1,0,0,1,0,1,0,1,0,0,9,9
291,10,0,1,0,1,0,1,0,0,0,0,1,10,1
292,1,1,0,0,1,0,1,0,0,0,1,0,1,7
292,2,0,0,1,1,0,0,1,0,1,0,0,2,3
292,3,1,0,0,1,0,0,0,1,0,0,1,3,2
292,4,0,1,0,0,1,0,0,1,1,0,0,4,9
292,5,0,0,1,0,1,0,1,0,0,1,0,5,8
292,6,0,1,0,0,1,1,0,0,0,0,1,6,6
292,7,0,0,1,0,1,0,1,0,1,0,0,7,5
292,8,1,0,0,0,1,0,0,1,1,0,0,8,1
292,9,0,1,0,0,1,0,1,0,1,0,0,9,4
292,10,0,1,0,1,0,1,0,0,0,0,1,10,10
293,1,1,0,0,1,0,1,0,0,0,1,0,1,10
293,2,0,0,1,1,0,0,1,0,1,0,0,2,8
293,3,1,0,0,1,0,0,0,1,0,0,1,3,3
293,4,0,1,0,0,1,0,0,1,1,0,0,4,6
293,5,0,0,1,0,1,0,1,0,0,1,0,5,5
293,6,0,1,0,0,1,1,0,0,0,0,1,6,4
293,7,0,0,1,0,1,0,1,0,1,0,0,7,2
293,8,1,0,0,0,1,0,0,1,1,0,0,8,1
293,9,0,1,0,0,1,0,1,0,1,0,0,9,7
293,10,0,1,0,1,0,1,0,0,0,0,1,10,9
294,1,1,0,0,1,0,1,0,0,0,1,0,1,8
294,2,0,0,1,1,0,0,1,0,1,0,0,2,7
294,3,1,0,0,1,0,0,0,1,0,0,1,3,6
294,4,0,1,0,0,1,0,0,1,1,0,0,4,4
294,5,0,0,1,0,1,0,1,0,0,1,0,5,2
294,6,0,1,0,0,1,1,0,0,0,0,1,6,9
294,7,0,0,1,0,1,0,1,0,1,0,0,7,3
294,8,1,0,0,0,1,0,0,1,1,0,0,8,1
294,9,0,1,0,0,1,0,1,0,1,0,0,9,5
294,10,0,1,0,1,0,1,0,0,0,0,1,10,10
295,1,1,0,0,1,0,1,0,0,0,1,0,1,10
295,2,0,0,1,1,0,0,1,0,1,0,0,2,5
295,3,1,0,0,1,0,0,0,1,0,0,1,3,2
295,4,0,1,0,0,1,0,0,1,1,0,0,4,9
295,5,0,0,1,0,1,0,1,0,0,1,0,5,7
295,6,0,1,0,0,1,1,0,0,0,0,1,6,6
295,7,0,0,1,0,1,0,1,0,1,0,0,7,3
295,8,1,0,0,0,1,0,0,1,1,0,0,8,1
295,9,0,1,0,0,1,0,1,0,1,0,0,9,8
295,10,0,1,0,1,0,1,0,0,0,0,1,10,4
296,1,1,0,0,1,0,1,0,0,0,1,0,1,9
296,2,0,0,1,1,0,0,1,0,1,0,0,2,5
296,3,1,0,0,1,0,0,0,1,0,0,1,3,3
296,4,0,1,0,0,1,0,0,1,1,0,0,4,1
296,5,0,0,1,0,1,0,1,0,0,1,0,5,8
296,6,0,1,0,0,1,1,0,0,0,0,1,6,4
296,7,0,0,1,0,1,0,1,0,1,0,0,7,2
296,8,1,0,0,0,1,0,0,1,1,0,0,8,10
296,9,0,1,0,0,1,0,1,0,1,0,0,9,6
296,10,0,1,0,1,0,1,0,0,0,0,1,10,7
297,1,1,0,0,1,0,1,0,0,0,1,0,1,7
297,2,0,0,1,1,0,0,1,0,1,0,0,2,5
297,3,1,0,0,1,0,0,0,1,0,0,1,3,3
297,4,0,1,0,0,1,0,0,1,1,0,0,4,10
297,5,0,0,1,0,1,0,1,0,0,1,0,5,8
297,6,0,1,0,0,1,1,0,0,0,0,1,6,6
297,7,0,0,1,0,1,0,1,0,1,0,0,7,2
297,8,1,0,0,0,1,0,0,1,1,0,0,8,1
297,9,0,1,0,0,1,0,1,0,1,0,0,9,9
297,10,0,1,0,1,0,1,0,0,0,0,1,10,4
298,1,1,0,0,1,0,1,0,0,0,1,0,1,9
298,2,0,0,1,1,0,0,1,0,1,0,0,2,8
298,3,1,0,0,1,0,0,0,1,0,0,1,3,5
298,4,0,1,0,0,1,0,0,1,1,0,0,4,3
298,5,0,0,1,0,1,0,1,0,0,1,0,5,10
298,6,0,1,0,0,1,1,0,0,0,0,1,6,4
298,7,0,0,1,0,1,0,1,0,1,0,0,7,2
298,8,1,0,0,0,1,0,0,1,1,0,0,8,7
298,9,0,1,0,0,1,0,1,0,1,0,0,9,6
298,10,0,1,0,1,0,1,0,0,0,0,1,10,1
299,1,1,0,0,1,0,1,0,0,0,1,0,1,6
299,2,0,0,1,1,0,0,1,0,1,0,0,2,3
299,3,1,0,0,1,0,0,0,1,0,0,1,3,2
299,4,0,1,0,0,1,0,0,1,1,0,0,4,1
299,5,0,0,1,0,1,0,1,0,0,1,0,5,10
299,6,0,1,0,0,1,1,0,0,0,0,1,6,9
299,7,0,0,1,0,1,0,1,0,1,0,0,7,7
299,8,1,0,0,0,1,0,0,1,1,0,0,8,5
299,9,0,1,0,0,1,0,1,0,1,0,0,9,8
299,10,0,1,0,1,0,1,0,0,0,0,1,10,4
300,1,1,0,0,1,0,1,0,0,0,1,0,1,8
300,2,0,0,1,1,0,0,1,0,1,0,0,2,7
300,3,1,0,0,1,0,0,0,1,0,0,1,3,6
300,4,0,1,0,0,1,0,0,1,1,0,0,4,2
300,5,0,0,1,0,1,0,1,0,0,1,0,5,1
300,6,0,1,0,0,1,1,0,0,0,0,1,6,5
300,7,0,0,1,0,1,0,1,0,1,0,0,7,4
300,8,1,0,0,0,1,0,0,1,1,0,0,8,3
300,9,0,1,0,0,1,0,1,0,1,0,0,9,9
300,10,0,1,0,1,0,1,0,0,0,0,1,10,10
301,1,1,0,0,1,0,1,0,0,0,1,0,1,9
301,2,0,0,1,1,0,0,1,0,1,0,0,2,3
301,3,1,0,0,1,0,0,0,1,0,0,1,3,8
301,4,0,1,0,0,1,0,0,1,1,0,0,4,7
301,5,0,0,1,0,1,0,1,0,0,1,0,5,6
301,6,0,1,0,0,1,1,0,0,0,0,1,6,5
301,7,0,0,1,0,1,0,1,0,1,0,0,7,2
301,8,1,0,0,0,1,0,0,1,1,0,0,8,1
301,9,0,1,0,0,1,0,1,0,1,0,0,9,10
301,10,0,1,0,1,0,1,0,0,0,0,1,10,4
302,1,1,0,0,1,0,1,0,0,0,1,0,1,8
302,2,0,0,1,1,0,0,1,0,1,0,0,2,7
302,3,1,0,0,1,0,0,0,1,0,0,1,3,6
302,4,0,1,0,0,1,0,0,1,1,0,0,4,5
302,5,0,0,1,0,1,0,1,0,0,1,0,5,2
302,6,0,1,0,0,1,1,0,0,0,0,1,6,4
302,7,0,0,1,0,1,0,1,0,1,0,0,7,3
302,8,1,0,0,0,1,0,0,1,1,0,0,8,1
302,9,0,1,0,0,1,0,1,0,1,0,0,9,10
302,10,0,1,0,1,0,1,0,0,0,0,1,10,9
303,1,1,0,0,1,0,1,0,0,0,1,0,1,5
303,2,0,0,1,1,0,0,1,0,1,0,0,2,3
303,3,1,0,0,1,0,0,0,1,0,0,1,3,10
303,4,0,1,0,0,1,0,0,1,1,0,0,4,7
303,5,0,0,1,0,1,0,1,0,0,1,0,5,6
303,6,0,1,0,0,1,1,0,0,0,0,1,6,4
303,7,0,0,1,0,1,0,1,0,1,0,0,7,2
303,8,1,0,0,0,1,0,0,1,1,0,0,8,1
303,9,0,1,0,0,1,0,1,0,1,0,0,9,9
303,10,0,1,0,1,0,1,0,0,0,0,1,10,8
304,1,1,0,0,1,0,1,0,0,0,1,0,1,9
304,2,0,0,1,1,0,0,1,0,1,0,0,2,7
304,3,1,0,0,1,0,0,0,1,0,0,1,3,2
304,4,0,1,0,0,1,0,0,1,1,0,0,4,6
304,5,0,0,1,0,1,0,1,0,0,1,0,5,4
304,6,0,1,0,0,1,1,0,0,0,0,1,6,3
304,7,0,0,1,0,1,0,1,0,1,0,0,7,1
304,8,1,0,0,0,1,0,0,1,1,0,0,8,10
304,9,0,1,0,0,1,0,1,0,1,0,0,9,8
304,10,0,1,0,1,0,1,0,0,0,0,1,10,5
305,1,1,0,0,1,0,1,0,0,0,1,0,1,6
305,2,0,0,1,1,0,0,1,0,1,0,0,2,5
305,3,1,0,0,1,0,0,0,1,0,0,1,3,4
305,4,0,1,0,0,1,0,0,1,1,0,0,4,2
305,5,0,0,1,0,1,0,1,0,0,1,0,5,9
305,6,0,1,0,0,1,1,0,0,0,0,1,6,8
305,7,0,0,1,0,1,0,1,0,1,0,0,7,3
305,8,1,0,0,0,1,0,0,1,1,0,0,8,10
305,9,0,1,0,0,1,0,1,0,1,0,0,9,1
305,10,0,1,0,1,0,1,0,0,0,0,1,10,7
306,1,1,0,0,1,0,1,0,0,0,1,0,1,8
306,2,0,0,1,1,0,0,1,0,1,0,0,2,7
306,3,1,0,0,1,0,0,0,1,0,0,1,3,6
306,4,0,1,0,0,1,0,0,1,1,0,0,4,4
306,5,0,0,1,0,1,0,1,0,0,1,0,5,3
306,6,0,1,0,0,1,1,0,0,0,0,1,6,1
306,7,0,0,1,0,1,0,1,0,1,0,0,7,9
306,8,1,0,0,0,1,0,0,1,1,0,0,8,5
306,9,0,1,0,0,1,0,1,0,1,0,0,9,2
306,10,0,1,0,1,0,1,0,0,0,0,1,10,10
307,1,1,0,0,1,0,1,0,0,0,1,0,1,9
307,2,0,0,1,1,0,0,1,0,1,0,0,2,6
307,3,1,0,0,1,0,0,0,1,0,0,1,3,5
307,4,0,1,0,0,1,0,0,1,1,0,0,4,7
307,5,0,0,1,0,1,0,1,0,0,1,0,5,4
307,6,0,1,0,0,1,1,0,0,0,0,1,6,3
307,7,0,0,1,0,1,0,1,0,1,0,0,7,2
307,8,1,0,0,0,1,0,0,1,1,0,0,8,10
307,9,0,1,0,0,1,0,1,0,1,0,0,9,8
307,10,0,1,0,1,0,1,0,0,0,0,1,10,1
308,1,1,0,0,1,0,1,0,0,0,1,0,1,7
308,2,0,0,1,1,0,0,1,0,1,0,0,2,6
308,3,1,0,0,1,0,0,0,1,0,0,1,3,5
308,4,0,1,0,0,1,0,0,1,1,0,0,4,4
308,5,0,0,1,0,1,0,1,0,0,1,0,5,10
308,6,0,1,0,0,1,1,0,0,0,0,1,6,3
308,7,0,0,1,0,1,0,1,0,1,0,0,7,2
308,8,1,0,0,0,1,0,0,1,1,0,0,8,1
308,9,0,1,0,0,1,0,1,0,1,0,0,9,8
308,10,0,1,0,1,0,1,0,0,0,0,1,10,9
309,1,1,0,0,1,0,1,0,0,0,1,0,1,9
309,2,0,0,1,1,0,0,1,0,1,0,0,2,8
309,3,1,0,0,1,0,0,0,1,0,0,1,3,3
309,4,0,1,0,0,1,0,0,1,1,0,0,4,2
309,5,0,0,1,0,1,0,1,0,0,1,0,5,1
309,6,0,1,0,0,1,1,0,0,0,0,1,6,7
309,7,0,0,1,0,1,0,1,0,1,0,0,7,6
309,8,1,0,0,0,1,0,0,1,1,0,0,8,4
309,9,0,1,0,0,1,0,1,0,1,0,0,9,10
309,10,0,1,0,1,0,1,0,0,0,0,1,10,5
310,1,1,0,0,1,0,1,0,0,0,1,0,1,9
310,2,0,0,1,1,0,0,1,0,1,0,0,2,8
310,3,1,0,0,1,0,0,0,1,0,0,1,3,5
310,4,0,1,0,0,1,0,0,1,1,0,0,4,6
310,5,0,0,1,0,1,0,1,0,0,1,0,5,4
310,6,0,1,0,0,1,1,0,0,0,0,1,6,3
310,7,0,0,1,0,1,0,1,0,1,0,0,7,1
310,8,1,0,0,0,1,0,0,1,1,0,0,8,10
310,9,0,1,0,0,1,0,1,0,1,0,0,9,7
310,10,0,1,0,1,0,1,0,0,0,0,1,10,2
311,1,1,0,0,1,0,1,0,0,0,1,0,1,7
311,2,0,0,1,1,0,0,1,0,1,0,0,2,4
311,3,1,0,0,1,0,0,0,1,0,0,1,3,3
311,4,0,1,0,0,1,0,0,1,1,0,0,4,10
311,5,0,0,1,0,1,0,1,0,0,1,0,5,9
311,6,0,1,0,0,1,1,0,0,0,0,1,6,2
311,7,0,0,1,0,1,0,1,0,1,0,0,7,1
311,8,1,0,0,0,1,0,0,1,1,0,0,8,8
311,9,0,1,0,0,1,0,1,0,1,0,0,9,6
311,10,0,1,0,1,0,1,0,0,0,0,1,10,5
312,1,1,0,0,1,0,1,0,0,0,1,0,1,9
312,2,0,0,1,1,0,0,1,0,1,0,0,2,8
312,3,1,0,0,1,0,0,0,1,0,0,1,3,5
312,4,0,1,0,0,1,0,0,1,1,0,0,4,3
312,5,0,0,1,0,1,0,1,0,0,1,0,5,10
312,6,0,1,0,0,1,1,0,0,0,0,1,6,7
312,7,0,0,1,0,1,0,1,0,1,0,0,7,6
312,8,1,0,0,0,1,0,0,1,1,0,0,8,2
312,9,0,1,0,0,1,0,1,0,1,0,0,9,1
312,10,0,1,0,1,0,1,0,0,0,0,1,10,4
313,1,1,0,0,1,0,1,0,0,0,1,0,1,9
313,2,0,0,1,1,0,0,1,0,1,0,0,2,6
313,3,1,0,0,1,0,0,0,1,0,0,1,3,3
313,4,0,1,0,0,1,0,0,1,1,0,0,4,2
313,5,0,0,1,0,1,0,1,0,0,1,0,5,1
313,6,0,1,0,0,1,1,0,0,0,0,1,6,8
313,7,0,0,1,0,1,0,1,0,1,0,0,7,4
313,8,1,0,0,0,1,0,0,1,1,0,0,8,7
313,9,0,1,0,0,1,0,1,0,1,0,0,9,5
313,10,0,1,0,1,0,1,0,0,0,0,1,10,10
314,1,1,0,0,1,0,1,0,0,0,1,0,1,9
314,2,0,0,1,1,0,0,1,0,1,0,0,2,5
314,3,1,0,0,1,0,0,0,1,0,0,1,3,4
314,4,0,1,0,0,1,0,0,1,1,0,0,4,3
314,5,0,0,1,0,1,0,1,0,0,1,0,5,2
314,6,0,1,0,0,1,1,0,0,0,0,1,6,1
314,7,0,0,1,0,1,0,1,0,1,0,0,7,8
314,8,1,0,0,0,1,0,0,1,1,0,0,8,7
314,9,0,1,0,0,1,0,1,0,1,0,0,9,10
314,10,0,1,0,1,0,1,0,0,0,0,1,10,6
315,1,1,0,0,1,0,1,0,0,0,1,0,1,8
315,2,0,0,1,1,0,0,1,0,1,0,0,2,7
315,3,1,0,0,1,0,0,0,1,0,0,1,3,4
315,4,0,1,0,0,1,0,0,1,1,0,0,4,3
315,5,0,0,1,0,1,0,1,0,0,1,0,5,9
315,6,0,1,0,0,1,1,0,0,0,0,1,6,6
315,7,0,0,1,0,1,0,1,0,1,0,0,7,10
315,8,1,0,0,0,1,0,0,1,1,0,0,8,5
315,9,0,1,0,0,1,0,1,0,1,0,0,9,2
315,10,0,1,0,1,0,1,0,0,0,0,1,10,1
316,1,1,0,0,1,0,1,0,0,0,1,0,1,10
316,2,0,0,1,1,0,0,1,0,1,0,0,2,9
316,3,1,0,0,1,0,0,0,1,0,0,1,3,5
316,4,0,1,0,0,1,0,0,1,1,0,0,4,2
316,5,0,0,1,0,1,0,1,0,0,1,0,5,1
316,6,0,1,0,0,1,1,0,0,0,0,1,6,4
316,7,0,0,1,0,1,0,1,0,1,0,0,7,3
316,8,1,0,0,0,1,0,0,1,1,0,0,8,8
316,9,0,1,0,0,1,0,1,0,1,0,0,9,6
316,10,0,1,0,1,0,1,0,0,0,0,1,10,7
317,1,1,0,0,1,0,1,0,0,0,1,0,1,10
317,2,0,0,1,1,0,0,1,0,1,0,0,2,2
317,3,1,0,0,1,0,0,0,1,0,0,1,3,9
317,4,0,1,0,0,1,0,0,1,1,0,0,4,7
317,5,0,0,1,0,1,0,1,0,0,1,0,5,5
317,6,0,1,0,0,1,1,0,0,0,0,1,6,4
317,7,0,0,1,0,1,0,1,0,1,0,0,7,3
317,8,1,0,0,0,1,0,0,1,1,0,0,8,1
317,9,0,1,0,0,1,0,1,0,1,0,0,9,8
317,10,0,1,0,1,0,1,0,0,0,0,1,10,6
318,1,1,0,0,1,0,1,0,0,0,1,0,1,8
318,2,0,0,1,1,0,0,1,0,1,0,0,2,6
318,3,1,0,0,1,0,0,0,1,0,0,1,3,2
318,4,0,1,0,0,1,0,0,1,1,0,0,4,1
318,5,0,0,1,0,1,0,1,0,0,1,0,5,9
318,6,0,1,0,0,1,1,0,0,0,0,1,6,7
318,7,0,0,1,0,1,0,1,0,1,0,0,7,3
318,8,1,0,0,0,1,0,0,1,1,0,0,8,5
318,9,0,1,0,0,1,0,1,0,1,0,0,9,4
318,10,0,1,0,1,0,1,0,0,0,0,1,10,10
319,1,1,0,0,1,0,1,0,0,0,1,0,1,9
319,2,0,0,1,1,0,0,1,0,1,0,0,2,6
319,3,1,0,0,1,0,0,0,1,0,0,1,3,4
319,4,0,1,0,0,1,0,0,1,1,0,0,4,1
319,5,0,0,1,0,1,0,1,0,0,1,0,5,7
319,6,0,1,0,0,1,1,0,0,0,0,1,6,5
319,7,0,0,1,0,1,0,1,0,1,0,0,7,3
319,8,1,0,0,0,1,0,0,1,1,0,0,8,2
319,9,0,1,0,0,1,0,1,0,1,0,0,9,10
319,10,0,1,0,1,0,1,0,0,0,0,1,10,8
320,1,1,0,0,1,0,1,0,0,0,1,0,1,9
320,2,0,0,1,1,0,0,1,0,1,0,0,2,7
320,3,1,0,0,1,0,0,0,1,0,0,1,3,6
320,4,0,1,0,0,1,0,0,1,1,0,0,4,4
320,5,0,0,1,0,1,0,1,0,0,1,0,5,1
320,6,0,1,0,0,1,1,0,0,0,0,1,6,3
320,7,0,0,1,0,1,0,1,0,1,0,0,7,8
320,8,1,0,0,0,1,0,0,1,1,0,0,8,5
320,9,0,1,0,0,1,0,1,0,1,0,0,9,2
320,10,0,1,0,1,0,1,0,0,0,0,1,10,10
321,1,1,0,0,1,0,1,0,0,0,1,0,1,9
321,2,0,0,1,1,0,0,1,0,1,0,0,2,3
321,3,1,0,0,1,0,0,0,1,0,0,1,3,2
321,4,0,1,0,0,1,0,0,1,1,0,0,4,7
321,5,0,0,1,0,1,0,1,0,0,1,0,5,6
321,6,0,1,0,0,1,1,0,0,0,0,1,6,5
321,7,0,0,1,0,1,0,1,0,1,0,0,7,4
321,8,1,0,0,0,1,0,0,1,1,0,0,8,10
321,9,0,1,0,0,1,0,1,0,1,0,0,9,8
321,10,0,1,0,1,0,1,0,0,0,0,1,10,1
322,1,1,0,0,1,0,1,0,0,0,1,0,1,8
322,2,0,0,1,1,0,0,1,0,1,0,0,2,4
322,3,1,0,0,1,0,0,0,1,0,0,1,3,3
322,4,0,1,0,0,1,0,0,1,1,0,0,4,10
322,5,0,0,1,0,1,0,1,0,0,1,0,5,9
322,6,0,1,0,0,1,1,0,0,0,0,1,6,5
322,7,0,0,1,0,1,0,1,0,1,0,0,7,2
322,8,1,0,0,0,1,0,0,1,1,0,0,8,1
322,9,0,1,0,0,1,0,1,0,1,0,0,9,6
322,10,0,1,0,1,0,1,0,0,0,0,1,10,7
323,1,1,0,0,1,0,1,0,0,0,1,0,1,9
323,2,0,0,1,1,0,0,1,0,1,0,0,2,6
323,3,1,0,0,1,0,0,0,1,0,0,1,3,3
323,4,0,1,0,0,1,0,0,1,1,0,0,4,2
323,5,0,0,1,0,1,0,1,0,0,1,0,5,1
323,6,0,1,0,0,1,1,0,0,0,0,1,6,8
323,7,0,0,1,0,1,0,1,0,1,0,0,7,5
323,8,1,0,0,0,1,0,0,1,1,0,0,8,4
323,9,0,1,0,0,1,0,1,0,1,0,0,9,10
323,10,0,1,0,1,0,1,0,0,0,0,1,10,7
324,1,1,0,0,1,0,1,0,0,0,1,0,1,9
324,2,0,0,1,1,0,0,1,0,1,0,0,2,8
324,3,1,0,0,1,0,0,0,1,0,0,1,3,3
324,4,0,1,0,0,1,0,0,1,1,0,0,4,7
324,5,0,0,1,0,1,0,1,0,0,1,0,5,5
324,6,0,1,0,0,1,1,0,0,0,0,1,6,2
324,7,0,0,1,0,1,0,1,0,1,0,0,7,1
324,8,1,0,0,0,1,0,0,1,1,0,0,8,10
